train_00000.jpg	w w { w w w w w 	4 \times 7 = 2 8	0	0
train_00001.jpg	\rightarrow n _ { n n n n n 	a ^ { x } > q	0	0
train_00002.jpg	N _ { V } \cap _ { 	8 \times 9	0	0
train_00003.jpg	L n 1 n n n n n n n n 	\sum _ { k = 1 } ^ { n - 1 } b _ { k } = a _ { n } - a _ { 1 }	0	0
train_00004.jpg	= n n n n n n n n n n 	I = d q / d t	0	0
train_00005.jpg	{ L _ { n } = \cdot \cdot \cdot \cdot = n } } } 	\sum \overrightarrow { F } _ { e x t } = d	0	0
train_00006.jpg	\left. \begin{matrix} { ^ { } } } } } } } { { { } } } } } } } } } } } } } } } } } } } } } } } } } } } } \right| } \right| \right| 	i ^ { 2 } = - 1 \left( i = \sqrt { - 1 } \right)	0	-1
train_00007.jpg	1 : : : 1 1 1 	7 \times 9 = 4 9	0	0
train_00008.jpg	\left. 1 1 1 1 1 1 1 1 1 1 1 \cdots \cdots \cdots \cdots \cdots 	F \left( 0 , \sqrt { a ^ { 2 } + b ^ { 2 } } \right) , \left( 0 , - \sqrt { a ^ { 2 } + b ^ { 2 } } \right)	0	-1
train_00009.jpg	\Rightarrow N \left( \left( \right) \right) ^ { { { { { { { { { } } } } } w } w } w } w 	\left( a - 2 \right) \left( a - 3 \right) = 0	0	0
train_00010.jpg	1 = = = = = = = 1 	\therefore b = - 9	0	0
train_00011.jpg	\left. \left. v v v { r { r { { { { { { { { } } } } } } } } } } 	2 2 + 7 - 1 2 =	0	-2
train_00012.jpg	\left. _ { 1 } - - - n n 	7 \div 4	0	-1
train_00013.jpg	\left. = = = n n n - - n n n 	f \left( x \right) = 4 x ^ { 3 }	0	-1
train_00014.jpg	\left. \left| k { \right| \right| \right| \right| { n \right| \right| \right| \right| \right| \right| n n n 	M P _ { e } = \lim _ { \Delta l \to 0 } \frac { g \left( l + \Delta l \right) - g \left( l \right) } { \Delta l } = \frac { d g } { d l }	0	-1
train_00015.jpg	\underset \begin{matrix} M \\ { T } \right\} ^ { 	\sum F _ { \theta } = m a _ { \theta }	0	0
train_00016.jpg	\left| \left| \right| \right| ^ \right| \right| \right| \right| < < < < < 	= \frac { \left( n + 2 \right) \left( n + 1 \right) } { 2 } = 7 8 = 2 \times 3 9 = 2 \times 3 \times 1 3	0	0
train_00017.jpg	\left. n 1 1 - - - 	= h \left( a \right)	0	-1
train_00018.jpg	\left. \left( u ^ { c } \right) \right) \right) \right) \right) \right) \right) + \right) \right) \right) \right) \right) + \right) + + + + + + + + + + + + + + 	1 0 4 \times 9 8 = \left( 1 0 0 + 4 \right) \left( 1 0 0 - 2 \right)	0	-1
train_00019.jpg	w = = n ^ { n n - ^ { n n n n n n 	a _ { n } = a _ { 1 } r ^ { n - 1 }	0	0
train_00020.jpg	\Rightarrow _ { { } } } \cdot \cdot \cdot } \cdot } } } } } } } } } } } } } } } } 	x = - 2	0	0
train_00021.jpg	\left. a w ^ ^ { } } + + + + + + + + + , , , , , , 	= 3 x \left( x ^ { 2 } + 1 \right)	0	-1
train_00022.jpg	\left. \left( \left( y + \right) \right) \cdot \cdot \cdot \cdot \cdot \cdot \cdot \cdot \cdot \cdot \cdot \cdot n y y y y 	1 8 4 - \left( 8 9 + 8 8 \right) = 7	0	-1
train_00023.jpg	v _ { \nu } = 1 ^ { } 	t = - 1	0	0
train_00024.jpg	\left. 1 = = 1 1 1 1 1 1 1 1 \right. \right. \right. \right. 1 \right. 	\left( 1 2 x - 1 6 \right) \times \left( - \frac { 3 } { 4 } \right) = 1 2 x \times \left( - \frac { 3 } { 4 } \right)	0	-1
train_00025.jpg	\left. 1 ^ { 2 } 2 1 1 1 - - 	\frac { 1 6 } { 2 7 } \div \frac { 2 } { 2 7 } =	0	-1
train_00026.jpg	N / 1 1 { 1 1 } 	x < 4	0	0
train_00027.jpg	w w w + + + + + + + w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w w 	= x \left( x - 1 \right) \cdot \left( x - 2 \right) !	0	0
train_00028.jpg	y _ { 1 } 1 { 1 1 1 1 p p p p p p p 1 1 1 1 1 1 1 1 1 1 	3 6 . 4 8 \div 4 , 5 6	0	0
train_00029.jpg	\begin{matrix} \begin{matrix} { { { } \\ } \\ } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { { } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } 	a = \sqrt { a _ { r } ^ { 2 } + a _ { \theta } ^ { 2 } } = \sqrt { \left( 0 . 3 3 6 \right) ^ { 2 } + \left( 0 . 0 7 \right) ^ { 2 } } = 0 . 3 4 m / s	0	0
train_00030.jpg	= m _ { n } + { _ { 1 { 1 1 { 1 } } } + } + 	P \left( A \right) \cdot P \left( B \right) = \frac { 1 } { 2 } \times \frac { 1 } { 2 } = \frac { 1 } { 4 } \neq \left( A \cap B \right)	0	0
train_00031.jpg	c _ { c } + } { { c { { { } { } } } } } } } } } } } } } } } } } } } } } } } } 	x = \frac { - b ^ \prime \pm \sqrt { b ^ \prime - a c } } { a }	0	0
train_00032.jpg	y = - - - = = = 	y = x - 1	0	0
train_00033.jpg	w = n n n 	3 a > 0	0	0
train_00034.jpg	\left. ^ { { } } { { { } } } } } } } } } } } } 	\left( b - 4 \right) ^ { 2 } = b ^ { 2 } -	0	-1
train_00035.jpg	w w { { n n n n n n n n n n n n n n n n n n n n n n n n n n 	\angle A C D = 9 0 ^ { \circ } , \angle A D B = 1 3 5 ^ { \circ }	0	0
train_00036.jpg	w + 1 . 1 1 1 n 	A i , B i \in R	0	0
train_00037.jpg	V _ { 1 } } _ { 1 } } { { } 	a , b , c	0	0
train_00038.jpg	n = - 2 - - - - - 	9 \times 4 = 3 6	0	0
train_00039.jpg	\left. = \right] \cdot - 1 { { { } } \cdot \cdot \cdot \cdot \cdot 1 	4 + 6 = 1 0	0	-1
train_00040.jpg	\left. = = = = = - - = - = = = = 1 1 	\therefore a = 3 , q = - 4	0	-1
train_00041.jpg	M \left( 2 _ { 1 } \right) _ { { } } } { { } } } } } } } } } } } } } } } } } } } } } } } } } } \right) } \right) } \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) \right) 	\frac { 1 } { 1 + 2 i } = \frac { 1 - 2 i } { \left( 1 + 2 i \right) \left( 1 - 2 i \right) } = \frac { 1 - 2 i } { 5 } = \frac { 1 } { 5 } - \frac { 2 } { 5 } i	0	0
train_00042.jpg	n _ { n } } n 	x \left. \right) > 0	1	1
train_00043.jpg	\left. n _ { n n n n n n 	f ^ { \prime } \left( x \right) < 0	0	-1
train_00044.jpg	\Rightarrow w { 1 1 \right) 1 1 1 1 	= \left( a - b \right) ^ { 3 }	0	0
train_00045.jpg	\Rightarrow b w 1 1 \cdot 1 w 1 w 	a _ { n } = a r ^ { n - 1 }	0	0
train_00046.jpg	a _ { n } } 	| a |	0	0
train_00047.jpg	\left. = 1 1 1 1 = = = = = - - - - - - - - - - - - \right. 	\phi = \cos ^ { - 1 } \left( \frac { x } { A } \right) - \omega t	0	-1
train_00048.jpg	\begin{matrix} - \\ + + + + + + 	3 x + 6 y - \left( x - y \right)	0	0
train_00049.jpg	= w = = { { { { { { { { { { } } } } } } 	x ^ { 2 } - 4 5 = y ^ { 2 } - 2 5	0	0
train_00050.jpg	T T = 5 1 1 1 1 1 1 1 	\Rightarrow S = \frac { M } { M ^ { * } } \cdot \frac { L ^ { * } } { L }	0	0
train_00051.jpg	1 T _ { 1 } } { { } { } { } } } } } } } } } } } } } } } } } } } } } } 	+ \frac { 8 } { 1 + a ^ { \frac { 1 } { 2 } } } + \frac { 1 6 } { 1 + a }	0	0
train_00052.jpg	\sqrt \sqrt { { \sqrt { { { { { { } } } } w } w } w } 	x = \frac { - b ^ { \prime } \pm \sqrt { b ^ { \prime 2 } - a c } } { a }	0	0
train_00053.jpg	1 0 _ { 1 } - - - - - 	\sqrt { 0 . 9 6 } =	0	0
train_00054.jpg	\left| = ^ { { { ^ { { { { } } } } } } } } } } } } \right| \right| \right| \right| \right| \right| \right| \right| } } } } } } 	\overline { A E } = \overline { A D } = 1 6 c m	0	0
train_00055.jpg	\left. _ { { } { { { { { { { { } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } 	6 ! = 7 2 0	0	-1
train_00056.jpg	N _ { 1 } - N - N W W W W N N N 	7 \times 5 = 3 5 \left( \right.	0	0
train_00057.jpg	\left. 1 \right| \right| = + + + + + + + + + + + + \cdot \cdot \cdot 1 \cdot - - - - - - w 	a = a _ { 1 } + a _ { 2 } , b ^ { 2 } = a _ { 2 } ^ { 2 } + h ^ { 2 } , c ^ { 2 } = a _ { 1 } ^ { 2 } + h ^ { 2 }	0	-1
train_00058.jpg	w = w { 1 } W W 	x ^ { 3 } + y ^ { 3 }	0	0
train_00059.jpg	S = - - - - 	a = 3	0	0
train_00060.jpg	\left. = - - - - = = - - - n 	x ^ { 3 } + a x - 8	0	-1
train_00061.jpg	\left. = _ { 1 } } _ _ { 1 } } } _ _ } } } } } } } 	1 - 4 z = 2 1	0	-1
train_00062.jpg	\therefore a = - 	= 9	0	0
train_00063.jpg	n w { w w w w w { { { } } w w } 	\int _ { a } ^ { b } \left| v \left( t \right) \right| d t	0	0
train_00064.jpg	\left. \overline { { } } } { { { { { { { { { { { { } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } 	\sqrt { 0 . 0 0 7 } = \sqrt { \frac { 7 0 } { 1 0 0 0 0 } } = \frac { \sqrt { 7 0 } } { 1 0 0 } = \frac { 8 . 3 6 7 } { 1 0 0 } =	0	-1
train_00065.jpg	y = { _ { n } } { { { { } } } } } } } } 	y = \log _ { a } x	0	0
train_00066.jpg	= w ^ { { } } ^ { } } } 9 3 3 3 3 = = - - - - - 	= \frac { \sqrt { 3 } } { 4 } \times 6 ^ { 2 } = 9 \sqrt { 3 }	0	0
train_00067.jpg	\left. y ^ { 2 } + + + + + + + + + + + + + + + + + + + + + + + + 	p \left( \log _ { a } x \right) ^ { 2 } + q \left( \log _ { a } x \right) + r = 0	0	-1
train_00068.jpg	= n + n n n n 	= - 2 h	0	0
train_00069.jpg	\triangle N 2 E { { } } } } } 	= \frac { 7 \times 2 5 } { 4 \times 2 5 }	0	0
train_00070.jpg	1 1 ^ { } \cdot \cdot \cdot \cdot \cdot } } } } } 	\sqrt { 2 x } = x	0	0
train_00071.jpg	w = = n - 1 1 - 	= \frac { 0 . 6 4 } { 1 } = 0 . 6 4	0	0
train_00072.jpg	D \cup D = = { { 1 0 1 0 0 0 0 0 0 0 	\angle B O D = 1 6 0 ^ { \circ }	0	0
train_00073.jpg	y _ { { } 1 { { } } } } } } } } } } } 2 2 \cdot \cdot { 2 { { { { { { 2 2 2 2 2 2 } 2 2 2 2 2 2 2 	\overline { A B } = \frac { \overline { B H } } { \sin 4 5 ^ { \circ } } = 9 \times \frac { 2 } { \sqrt { 2 } } = 9 \sqrt { 2 } \left( m \right)	0	0
train_00074.jpg	\left| _ { { } 1 + + \right| { { { { { { { { { { { { { } } } } } } } } } } } } } } } \right| \right| \right| \right| 	\frac { 1 } { N ^ { 2 } } \sigma ^ { 2 } _ { 1 } + \frac { 1 } { N ^ { 4 } } \sum _ { i = 2 } ^ { N + 1 } \sigma ^ { 2 }	0	0
train_00075.jpg	\left. \left| \begin{matrix} { { { } { } } } } } } + + + + + + + + + + + + \right| } } } } } } } } } } } } } } 	\sum _ { k = 1 } ^ { n } k = \frac { 1 } { 2 } n \left( n + 1 \right)	0	-1
train_00076.jpg	1 \cup 0 0 0 	A \cup B	0	0
